date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:27:04	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Fixed%20Deposite%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator3c74.html	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:05	5603/5603	---M--	200	added ('OK')	image/png	etag:%22e5f9377f59b21b70132ad233a5299c16%22	https://one.quizzigo.com/assets/images/Fixed%20Deposit%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Fixed%20Deposit%20Calculator.png	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:06	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=RD%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator3d45.html	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:06	5023/5023	---M--	200	added ('OK')	image/png	etag:%227b1e10c0c51028abc88cbe9ade425479%22	https://one.quizzigo.com/assets/images/RD%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/RD%20Calculator.png	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:07	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=PPF%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatorb98f.html	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:07	4865/4865	---M--	200	added ('OK')	image/png	etag:%2206a0f6d302f13d525d769db200a901ee%22	https://one.quizzigo.com/assets/images/PPF%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/PPF%20Calculator.png	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:08	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=ROI%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator9df6.html	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:08	1019/1019	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Sep%202025%2009:01:05%20GMT	https://one.quizzigo.com/roical.html	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/roical.html	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:09	4865/4865	---M--	200	added ('OK')	image/png	etag:%220093b6031442a3f7d810d935333f1838%22	https://one.quizzigo.com/assets/images/ROI%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/ROI%20Calculator.png	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:09	10275/10275	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/cashcalculator.html	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/cashcalculator.html	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:10	4323/4323	---M--	200	added ('OK')	image/png	etag:%22dba77f43ea36ed297b4c1bb38c8d5ed0%22	https://one.quizzigo.com/assets/images/Cash%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Cash%20Calculator.png	(from https://one.quizzigo.com/bankingcalculation.html)
00:27:10	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=SPI%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator0cf3.html	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:11	7007/7007	---M--	200	added ('OK')	image/png	etag:%220a7f175383f25e2d1de11a92b9767487%22	https://one.quizzigo.com/assets/images/SIP%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/SIP%20Calculator.png	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:12	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=SWP%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator968b.html	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:12	6956/6956	---M--	200	added ('OK')	image/png	etag:%220bbda26bf5568813044aca4ae8dbb629%22	https://one.quizzigo.com/assets/images/SWP%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/SWP%20Calculator.png	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:13	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Equity%20Saving	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator576e.html	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:14	5130/5130	---M--	200	added ('OK')	image/png	etag:%225a4f9a1b7b93266013ae3e8e8096f618%22	https://one.quizzigo.com/assets/images/Equity%20Saving.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Equity%20Saving.png	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:14	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Lumpsum%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatore1c7.html	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:15	9514/9514	---M--	200	added ('OK')	image/png	etag:%22b32eb22e6279c0698fe7e6e455b471ea%22	https://one.quizzigo.com/assets/images/Lumpsum%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Lumpsum%20Calculator.png	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:15	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Interest%20Rate%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatorf5ea.html	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:16	7559/7559	---M--	200	added ('OK')	image/png	etag:%2252061fbfc5c86b06bd25b5ce718fb95a%22	https://one.quizzigo.com/assets/images/Interest%20Rate%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Interest%20Rate%20Calculator.png	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:17	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Moratorium%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatorb9a6.html	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:17	6267/6267	---M--	200	added ('OK')	image/png	etag:%228e4631bf369dda04c2d403f61e2504a0%22	https://one.quizzigo.com/assets/images/Moratorium%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Moratorium%20Calculator.png	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:18	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=SIP%20Planner	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatora578.html	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:18	7458/7458	---M--	200	added ('OK')	image/png	etag:%22cba1090f3ca4ee0ac2cbdc33b2431a23%22	https://one.quizzigo.com/assets/images/SIP%20Planner.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/SIP%20Planner.png	(from https://one.quizzigo.com/mutualfundsip.html)
00:27:19	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=PM%20Jivan%20Jyoti	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatorddee.html	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:19	6561/6561	---M--	200	added ('OK')	image/png	etag:%223fd5bcf7178aa62ef29093b98467deab%22	https://one.quizzigo.com/assets/images/PM%20Jivan%20Jyoti.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/PM%20Jivan%20Jyoti.png	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:20	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Gratuity%20Scheme	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator7171.html	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:20	7878/7878	---M--	200	added ('OK')	image/png	etag:%2225d3f8e078896c9e2a55898a242f4b12%22	https://one.quizzigo.com/assets/images/Gratuity%20Scheme.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Gratuity%20Scheme.png	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:21	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=PM%20Suraksha	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatordd3a.html	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:21	7905/7905	---M--	200	added ('OK')	image/png	etag:%226f148e2f778ca7f23c3354eedd104158%22	https://one.quizzigo.com/assets/images/PM%20Suraksha.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/PM%20Suraksha.png	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:22	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Sukanya%20Samriddhi%20Account	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator208d.html	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:23	8212/8212	---M--	200	added ('OK')	image/png	etag:%22be4f84f45aeee8ed504de4ca2472bff5%22	https://one.quizzigo.com/assets/images/Sukanya%20Samriddhi%20Account.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Sukanya%20Samriddhi%20Account.png	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:23	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Senior%20Citizen%20Scheme	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator9677.html	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:24	5512/5512	---M--	200	added ('OK')	image/png	etag:%22a38713296b966660e2916651a5e5852a%22	https://one.quizzigo.com/assets/images/Senior%20Citizen%20Scheme.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Senior%20Citizen%20Scheme.png	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:25	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Kishan%20Vikas%20Patra	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatorf389.html	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:25	6803/6803	---M--	200	added ('OK')	image/png	etag:%22c56a2544fd587092e21ebeca3669ddac%22	https://one.quizzigo.com/assets/images/Kishan%20Vikas%20Patra.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Kishan%20Vikas%20Patra.png	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:26	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Monthly%20Income%20Scheme	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatora78a.html	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:26	7792/7792	---M--	200	added ('OK')	image/png	etag:%220091fbf628db3855cf09530ec8c0af1f%22	https://one.quizzigo.com/assets/images/Monthly%20Income%20Scheme.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Monthly%20Income%20Scheme.png	(from https://one.quizzigo.com/bimaschemecalculations.html)
00:27:27	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Intraday	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator35e4.html	(from https://one.quizzigo.com/othercalculation.html)
00:27:27	7138/7138	---M--	200	added ('OK')	image/png	etag:%22d4781440b27184545acad213729ad374%22	https://one.quizzigo.com/assets/images/Intraday.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Intraday.png	(from https://one.quizzigo.com/othercalculation.html)
00:27:28	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Delivery	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator4dd1.html	(from https://one.quizzigo.com/othercalculation.html)
00:27:28	7610/7610	---M--	200	added ('OK')	image/png	etag:%22c26b0cc4be0e974d942b1dd116da6170%22	https://one.quizzigo.com/assets/images/Delivery.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Delivery.png	(from https://one.quizzigo.com/othercalculation.html)
00:27:29	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Future	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatorab30.html	(from https://one.quizzigo.com/othercalculation.html)
00:27:30	6296/6296	---M--	200	added ('OK')	image/png	etag:%2294200c8c95d92a20c08508f8d47fda80%22	https://one.quizzigo.com/assets/images/Future.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Future.png	(from https://one.quizzigo.com/othercalculation.html)
00:27:31	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Options	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatora2cb.html	(from https://one.quizzigo.com/othercalculation.html)
00:27:31	6954/6954	---M--	200	added ('OK')	image/png	etag:%22570a895436db4f094bacaac870c98376%22	https://one.quizzigo.com/assets/images/Options.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Options.png	(from https://one.quizzigo.com/othercalculation.html)
00:27:32	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Currency%20Converter	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatord0d7.html	(from https://one.quizzigo.com/othercalculation.html)
00:27:32	5364/5364	---M--	200	added ('OK')	image/png	etag:%22f27d2f9f5a83b5a30cebcd52a6e12bfb%22	https://one.quizzigo.com/assets/images/Currency%20Converter.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Currency%20Converter.png	(from https://one.quizzigo.com/othercalculation.html)
00:27:33	12778/12778	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/citizencalculation.html	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/citizencalculation.html	(from https://one.quizzigo.com/othercalculation.html)
00:27:33	7296/7296	---M--	200	added ('OK')	image/png	etag:%22e18b113aa35dc7f17e71c9ffc7a6d27f%22	https://one.quizzigo.com/assets/images/Simple%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Simple%20Calculator.png	(from https://one.quizzigo.com/othercalculation.html)
00:27:34	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Amount%20to%20Word	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculatorcaa1.html	(from https://one.quizzigo.com/othercalculation.html)
00:27:34	4566/4566	---M--	200	added ('OK')	image/png	etag:%22a2190cf1d587d90663032ebc51fb8d43%22	https://one.quizzigo.com/assets/images/Amount%20to%20Word.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Amount%20to%20Word.png	(from https://one.quizzigo.com/othercalculation.html)
00:27:35	26684/26684	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Sep%202025%2009:01:10%20GMT	https://one.quizzigo.com/common_calculator.html?page=Percentage%20Calculator	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/common_calculator8824.html	(from https://one.quizzigo.com/othercalculation.html)
00:27:35	6387/6387	---M--	200	added ('OK')	image/png	etag:%229e7f0e991cb4aa382ba26cecfd12e743%22	https://one.quizzigo.com/assets/images/Percentage%20Calculator.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Percentage%20Calculator.png	(from https://one.quizzigo.com/othercalculation.html)
00:27:36	6808/6808	---M--	200	added ('OK')	image/png	etag:%224f26a906688dee17647ac54d247595db%22	https://one.quizzigo.com/assets/images/Bank.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Bank.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:36	7631/7631	---M--	200	added ('OK')	image/png	etag:%22170ad1651839844857dd5e9de22d7ac9%22	https://one.quizzigo.com/assets/images/ATM.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/ATM.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:37	5973/5973	---M--	200	added ('OK')	image/png	etag:%225c6736955d359d76f0977e7a9d494c0d%22	https://one.quizzigo.com/assets/images/Hospital.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Hospital.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:37	7436/7436	---M--	200	added ('OK')	image/png	etag:%22849e9d2e7ff844a7d84f764ddc4d7511%22	https://one.quizzigo.com/assets/images/Restaurants.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Restaurants.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:37	7026/7026	---M--	200	added ('OK')	image/png	etag:%2257399cd1d5d47023f817ebd966765656%22	https://one.quizzigo.com/assets/images/Police%20Station.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Police%20Station.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:38	5012/5012	---M--	200	added ('OK')	image/png	etag:%2206d2f282ec6527b5741b2307edb8a135%22	https://one.quizzigo.com/assets/images/School.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/School.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:38	7748/7748	---M--	200	added ('OK')	image/png	etag:%2293bdee1cfef0ba5691f6e3d6c71986ee%22	https://one.quizzigo.com/assets/images/Fire%20Station.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Fire%20Station.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:39	7777/7777	---M--	200	added ('OK')	image/png	etag:%22d69af716fec82d72de422a2fe54a08c5%22	https://one.quizzigo.com/assets/images/Petrol%20Pumps.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Petrol%20Pumps.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:39	7440/7440	---M--	200	added ('OK')	image/png	etag:%22de5d264d0ad5c484f82751e4c778500f%22	https://one.quizzigo.com/assets/images/Hotels.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Hotels.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:39	7005/7005	---M--	200	added ('OK')	image/png	etag:%22a0fdef1909f7bdcdf280eca5038d492f%22	https://one.quizzigo.com/assets/images/Gym.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Gym.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:40	7672/7672	---M--	200	added ('OK')	image/png	etag:%223eb8cc401ac5f2bfdc16864e6d7c5916%22	https://one.quizzigo.com/assets/images/Movie%20Theater.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Movie%20Theater.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:40	6837/6837	---M--	200	added ('OK')	image/png	etag:%22981de3fc5cdec9b9bb77a533f268bdde%22	https://one.quizzigo.com/assets/images/Medical%20Center.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Medical%20Center.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:41	6860/6860	---M--	200	added ('OK')	image/png	etag:%22fbf12f2e7a86bbe3b673b2fe36c8fcf0%22	https://one.quizzigo.com/assets/images/Malls.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Malls.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:42	6433/6433	---M--	200	added ('OK')	image/png	etag:%222a57832ee88c6c77c44c08e4356e5b7f%22	https://one.quizzigo.com/assets/images/Railway%20Station.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Railway%20Station.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:42	6395/6395	---M--	200	added ('OK')	image/png	etag:%2245f91670a4706934891aa7126f364678%22	https://one.quizzigo.com/assets/images/Bus%20Stop.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Bus%20Stop.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:43	7657/7657	---M--	200	added ('OK')	image/png	etag:%22f0651f59924d1b09511aee7caf6bc2ce%22	https://one.quizzigo.com/assets/images/Taxi%20Services.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Taxi%20Services.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:43	6497/6497	---M--	200	added ('OK')	image/png	etag:%227ef5e38f4c82dda93134d7a71e0696ca%22	https://one.quizzigo.com/assets/images/Temple.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Temple.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:44	7441/7441	---M--	200	added ('OK')	image/png	etag:%225513cb153e76c6d24dbe464580f5b08e%22	https://one.quizzigo.com/assets/images/Airport.png	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/assets/images/Airport.png	(from https://one.quizzigo.com/nearbyme.html)
00:27:44	220780/220780	---M-Z	200	added ('OK')	text/css	etag:W/%2235e6c-cZlWqlLbTIr9xcDPs8verWJYuKY%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/css/bootstrap.min.css	H:/My%20Site/https___one.quizzigo.com_/cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/css/bootstrap.min.css	(from https://one.quizzigo.com/emicalculator.html)
00:27:44	5265/5265	---MCZ	200	added ('OK')	text/javascript	etag:W/%22d38f983ccb80b95905b9167f7c7bb23d%22	https://one.quizzigo.com/generateField.js	H:/My%20Site/https___one.quizzigo.com_/one.quizzigo.com/generateField.js	(from https://one.quizzigo.com/common_calculator.html?page=Loan%20Tenure)
00:27:44	20095/20095	---M-Z	200	added ('OK')	application/javascript	etag:W/%224e7f-YDO5/9GsCmSrp3VxzVXmgduuK5k%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.11.6/dist/umd/popper.min.js	H:/My%20Site/https___one.quizzigo.com_/cdn.jsdelivr.net/npm/@popperjs/core@2.11.6/dist/umd/popper.min.js	(from https://one.quizzigo.com/common_calculator.html?page=Loan%20Tenure)
00:27:45	60554/60554	---M-Z	200	added ('OK')	application/javascript	etag:W/%22ec8a-z/PmJCRGsgLcOzQ/ORPiUuHO4kQ%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/js/bootstrap.min.js	H:/My%20Site/https___one.quizzigo.com_/cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/js/bootstrap.min.js	(from https://one.quizzigo.com/common_calculator.html?page=Loan%20Tenure)
00:27:48	80599/80599	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213ad7-v/eN2cAqUAirQ2QpSHOc5Yx2GyE%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/js/bootstrap.bundle.min.js	H:/My%20Site/https___one.quizzigo.com_/cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/js/bootstrap.bundle.min.js	(from https://one.quizzigo.com/cashcalculator.html)
